id,type,name,discipline,builderEligible,interfaces,attributes
bmc-teammachine-r-mpc-masterpiece,Frame,BMC Teammachine R Mpc Masterpiece,road,FALSE,"{""bottom_bracket_shell"":""PF86_Press-Fit"",""rear_axle"":""12x142mm"",""seatpost_diameter"":""Proprietary"",""brake_mount"":""Flat_Mount"",""udh"":false,""steerer_tube"":""1_1/8"",""wheel_size"":""700c""}","{""category"":""Road"",""material"":""Carbon"",""weight"":810,""max_tire"":30,""sizes"":[{""size"":""M"",""weight_g"":810}]}"
bmc-urs-01,Frame,BMC URS 01,gravel,TRUE,"{""bottom_bracket_shell"":""PF86_Press-Fit"",""rear_axle"":""12x142mm"",""seatpost_diameter"":""Proprietary D-shaped"",""brake_mount"":""Flat_Mount"",""udh"":false,""steerer_tube"":""1_1/8"",""wheel_size"":""700c""}","{""category"":""Gravel"",""material"":""Carbon"",""weight"":1050,""max_tire"":45,""sizes"":[{""size"":""M"",""weight_g"":1050}]}"
rocky-altitude,Frame,Rocky Mountain Altitude Carbon 50,mtb,FALSE,"{""bb_shell"":""BSA_73mm"",""brake_type"":""Disc"",""axle_standard"":""Boost_148x12"",""front_axle"":""Boost_110x15"",""headset"":""ZS44/ZS56"",""seatpost"":""31.6mm""}","{""brand"":""Rocky Mountain"",""material"":""Carbon"",""category"":""MTB"",""subcategory"":""Trail"",""weight_g"":2700,""rear_travel"":150,""max_tire"":63}"
cerv-lo-spero-2024,Frame,Cervélo Áspero 2024,gravel,TRUE,"{""bottom_bracket_shell"":""T47_Threaded_BBright"",""rear_axle"":""12x142mm"",""seatpost_diameter"":""27.2mm D-shaped"",""brake_mount"":""Flat_Mount"",""udh"":false,""steerer_tube"":""1_1/8"",""wheel_size"":""700c""}","{""category"":""Gravel"",""material"":""Carbon"",""weight"":1141,""max_tire"":46,""sizes"":[{""size"":""56cm"",""weight_g"":1141},{""size"":""51cm"",""weight_g"":1400}]}"
cerv-lo-spero-5-cfr,Frame,Cervélo Áspero-5 CFR,gravel,TRUE,"{""bottom_bracket_shell"":""T47_Threaded_BBright"",""rear_axle"":""12x142mm"",""seatpost_diameter"":""Proprietary Integrated"",""brake_mount"":""Direct_Mount_160mm"",""udh"":true,""steerer_tube"":""1_1/8"",""wheel_size"":""700c""}","{""category"":""Gravel"",""material"":""Carbon"",""weight"":920,""max_tire"":45,""sizes"":[{""size"":""48cm"",""weight_g"":920},{""size"":""M"",""weight_g"":1023}]}"
scott-addict-rc-ultimate-hmx-sl,Frame,Scott Addict RC Ultimate HMX-SL,road,FALSE,"{""bottom_bracket_shell"":""BB86_Press-Fit"",""rear_axle"":""12x142mm"",""seatpost_diameter"":""Proprietary"",""brake_mount"":""Flat_Mount"",""udh"":false,""steerer_tube"":""1_1/8"",""wheel_size"":""700c""}","{""category"":""Road"",""material"":""Carbon"",""weight"":599,""max_tire"":34,""sizes"":[{""size"":""M"",""weight_g"":599}]}"
scott-addict-rc-pro-hmx,Frame,Scott Addict RC Pro HMX,road,FALSE,"{""bottom_bracket_shell"":""BB86_Press-Fit"",""rear_axle"":""12x142mm"",""seatpost_diameter"":""Proprietary"",""brake_mount"":""Flat_Mount"",""udh"":false,""steerer_tube"":""1_1/8"",""wheel_size"":""700c""}","{""category"":""Road"",""material"":""Carbon"",""weight"":650,""max_tire"":34,""sizes"":[{""size"":""M"",""weight_g"":650}]}"
scott-foil-rc-ultimate-hmx-sl,Frame,Scott Foil RC Ultimate HMX-SL,road,FALSE,"{""bottom_bracket_shell"":""BB86_Press-Fit"",""rear_axle"":""12x142mm"",""seatpost_diameter"":""Proprietary Aero"",""brake_mount"":""Flat_Mount"",""udh"":false,""steerer_tube"":""1_1/8"",""wheel_size"":""700c""}","{""category"":""Road"",""material"":""Carbon"",""weight"":805,""max_tire"":32,""sizes"":[{""size"":""56cm"",""weight_g"":805}]}"
scott-addict-gravel-tuned-hmx,Frame,Scott Addict Gravel Tuned HMX,gravel,TRUE,"{""bottom_bracket_shell"":""PF86_Press-Fit"",""rear_axle"":""12x142mm"",""seatpost_diameter"":""Proprietary"",""brake_mount"":""Flat_Mount"",""udh"":false,""steerer_tube"":""1_1/8"",""wheel_size"":""700c""}","{""category"":""Gravel"",""material"":""Carbon"",""weight"":930,""max_tire"":45,""sizes"":[{""size"":""M"",""weight_g"":930}]}"
scott-addict-gravel-hmf-carbon,Frame,Scott Addict Gravel HMF Carbon,gravel,TRUE,"{""bottom_bracket_shell"":""PF86_Press-Fit"",""rear_axle"":""12x142mm"",""seatpost_diameter"":""Proprietary"",""brake_mount"":""Flat_Mount"",""udh"":false,""steerer_tube"":""1_1/8"",""wheel_size"":""700c""}","{""category"":""Gravel"",""material"":""Carbon"",""weight"":1200,""max_tire"":45,""sizes"":[{""size"":""56cm"",""weight_g"":1200}]}"
scott-spark-rc-hmx-sl-xc,Frame,Scott Spark RC HMX SL XC,mtb,FALSE,"{""bottom_bracket_shell"":""BSA_Threaded"",""rear_axle"":""12x148mm_Boost"",""seatpost_diameter"":""31.6mm"",""brake_mount"":""Post_Mount"",""udh"":false,""steerer_tube"":""1_1/8"",""wheel_size"":""29""}","{""category"":""MTB"",""material"":""Carbon"",""weight"":1870,""max_tire"":66,""sizes"":[{""size"":""M"",""weight_g"":1870},{""size"":""L"",""weight_g"":1920}]}"
scott-genius-hmx-trail,Frame,Scott Genius HMX Trail,mtb,FALSE,"{""bottom_bracket_shell"":""BSA_Threaded"",""rear_axle"":""12x148mm_Boost"",""seatpost_diameter"":""31.6mm"",""brake_mount"":""Post_Mount"",""udh"":false,""steerer_tube"":""1_1/8"",""wheel_size"":""29""}","{""category"":""MTB"",""material"":""Carbon"",""weight"":2180,""max_tire"":71,""sizes"":[{""size"":""M"",""weight_g"":2180},{""size"":""L"",""weight_g"":2400}]}"
giant-tcr-advanced-sl,Frame,Giant TCR Advanced SL,road,FALSE,"{""bottom_bracket_shell"":""BB86_Press-Fit"",""rear_axle"":""12x142mm"",""seatpost_diameter"":""Integrated ISP"",""brake_mount"":""Flat_Mount"",""udh"":false,""steerer_tube"":""1_1/8"",""wheel_size"":""700c""}","{""category"":""Road"",""material"":""Carbon"",""weight"":690,""max_tire"":33,""sizes"":[{""size"":""M"",""weight_g"":690}]}"
giant-tcr-advanced-pro,Frame,Giant TCR Advanced Pro,road,FALSE,"{""bottom_bracket_shell"":""BB86_Press-Fit"",""rear_axle"":""12x142mm"",""seatpost_diameter"":""D-shaped"",""brake_mount"":""Flat_Mount"",""udh"":false,""steerer_tube"":""1_1/8"",""wheel_size"":""700c""}","{""category"":""Road"",""material"":""Carbon"",""weight"":1045,""max_tire"":33,""sizes"":[{""size"":""M/L"",""weight_g"":1045}]}"
giant-propel-advanced-sl,Frame,Giant Propel Advanced SL,road,FALSE,"{""bottom_bracket_shell"":""BB86_Press-Fit"",""rear_axle"":""12x142mm"",""seatpost_diameter"":""Integrated"",""brake_mount"":""Flat_Mount"",""udh"":false,""steerer_tube"":""1_1/8"",""wheel_size"":""700c""}","{""category"":""Road"",""material"":""Carbon"",""weight"":845,""max_tire"":32,""sizes"":[{""size"":""M"",""weight_g"":845}]}"
giant-revolt-advanced-advanced-composite,Frame,Giant Revolt Advanced Advanced Composite,gravel,TRUE,"{""bottom_bracket_shell"":""PF86_Press-Fit"",""rear_axle"":""12x142mm"",""seatpost_diameter"":""30.9mm"",""brake_mount"":""Flat_Mount"",""udh"":false,""steerer_tube"":""1_1/8"",""wheel_size"":""700c""}","{""category"":""Gravel"",""material"":""Carbon"",""weight"":990,""max_tire"":53,""sizes"":[{""size"":""M"",""weight_g"":990},{""size"":""XS"",""weight_g"":1092}]}"
giant-anthem-advanced-xc-carbon,Frame,Giant Anthem Advanced XC Carbon,mtb,FALSE,"{""bottom_bracket_shell"":""92mm_Press-Fit"",""rear_axle"":""12x148mm_Boost"",""seatpost_diameter"":""27.2mm"",""brake_mount"":""Post_Mount"",""udh"":false,""steerer_tube"":""1_1/8"",""wheel_size"":""29""}","{""category"":""MTB"",""material"":""Carbon"",""weight"":1735,""max_tire"":61,""sizes"":[{""size"":""M"",""weight_g"":1735}]}"
giant-trance-x-carbon-trail,Frame,Giant Trance X Carbon Trail,mtb,FALSE,"{""bottom_bracket_shell"":""Press-Fit"",""rear_axle"":""12x148mm_Boost"",""seatpost_diameter"":""30.9mm"",""brake_mount"":""Post_Mount"",""udh"":false,""steerer_tube"":""1_1/8"",""wheel_size"":""29""}","{""category"":""MTB"",""material"":""Carbon"",""weight"":2824,""max_tire"":66,""sizes"":[{""size"":""M"",""weight_g"":2824}]}"
colnago-v4rs-standard,Frame,Colnago V4Rs Standard,road,FALSE,"{""bottom_bracket_shell"":""T47_Threaded"",""rear_axle"":""12x142mm"",""seatpost_diameter"":""D-shaped"",""brake_mount"":""Flat_Mount"",""udh"":false,""steerer_tube"":""1_1/8"",""wheel_size"":""700c""}","{""category"":""Road"",""material"":""Carbon"",""weight"":798,""max_tire"":32,""sizes"":[{""size"":""485"",""weight_g"":798},{""size"":""510"",""weight_g"":988}]}"
colnago-c68-standard,Frame,Colnago C68 Standard,road,FALSE,"{""bottom_bracket_shell"":""T47_Threaded"",""rear_axle"":""12x142mm"",""seatpost_diameter"":""D-shaped"",""brake_mount"":""Flat_Mount"",""udh"":false,""steerer_tube"":""1_1/8"",""wheel_size"":""700c""}","{""category"":""Road"",""material"":""Carbon"",""weight"":925,""max_tire"":32,""sizes"":[{""size"":""485"",""weight_g"":925},{""size"":""510"",""weight_g"":930}]}"
3t-exploro-ultra-carbon,Frame,3T Exploro Ultra Carbon,gravel,TRUE,"{""bottom_bracket_shell"":""BB386EVO_Press-Fit"",""rear_axle"":""12x142mm"",""seatpost_diameter"":""27.2mm"",""brake_mount"":""Direct_Mount_160mm"",""udh"":false,""steerer_tube"":""1_1/8"",""wheel_size"":[""700c"",""650b""]}","{""category"":""Gravel"",""material"":""Carbon"",""weight"":1130,""max_tire"":61,""sizes"":[{""size"":""54cm"",""weight_g"":1130}]}"
open-u-p-standard,Frame,Open U.P. Standard,gravel,TRUE,"{""bottom_bracket_shell"":""BB386EVO_Press-Fit"",""rear_axle"":""12x142mm"",""seatpost_diameter"":""27.2mm"",""brake_mount"":""Direct_Mount_160mm"",""udh"":false,""steerer_tube"":""1_1/8"",""wheel_size"":""700c""}","{""category"":""Gravel"",""material"":""Carbon"",""weight"":1040,""max_tire"":40,""sizes"":[{""size"":""Standard"",""weight_g"":1040}]}"
open-u-p-p-e-r-ultra-light,Frame,Open U.P.P.E.R. Ultra-light,gravel,TRUE,"{""bottom_bracket_shell"":""BB386EVO_Press-Fit"",""rear_axle"":""12x142mm"",""seatpost_diameter"":""27.2mm"",""brake_mount"":""Direct_Mount_160mm"",""udh"":false,""steerer_tube"":""1_1/8"",""wheel_size"":""700c""}","{""category"":""Gravel"",""material"":""Carbon"",""weight"":880,""max_tire"":40,""sizes"":[{""size"":""M"",""weight_g"":880}]}"
open-wi-de-standard,Frame,Open WI.DE. Standard,gravel,TRUE,"{""bottom_bracket_shell"":""BB386EVO_Press-Fit"",""rear_axle"":""12x142mm"",""seatpost_diameter"":""27.2mm"",""brake_mount"":""Direct_Mount_160mm"",""udh"":false,""steerer_tube"":""1_1/8"",""wheel_size"":""700c""}","{""category"":""Gravel"",""material"":""Carbon"",""weight"":1040,""max_tire"":54,""sizes"":[{""size"":""Standard"",""weight_g"":1040}]}"
allied-able-gen-2-2025,Frame,Allied Able Gen 2 2025,gravel,TRUE,"{""bottom_bracket_shell"":""BSA_Threaded"",""rear_axle"":""12x142mm"",""seatpost_diameter"":""Proprietary ST03"",""brake_mount"":""Flat_Mount"",""udh"":true,""steerer_tube"":""1_1/8"",""wheel_size"":""700c""}","{""category"":""Gravel"",""material"":""Carbon"",""weight"":950,""max_tire"":57,""sizes"":[{""size"":""56cm"",""weight_g"":950}]}"
ibis-hakka-mx-carbon,Frame,Ibis Hakka MX Carbon,gravel,TRUE,"{""bottom_bracket_shell"":""T47_Threaded"",""rear_axle"":""12x142mm"",""seatpost_diameter"":""27.2mm"",""brake_mount"":""Flat_Mount"",""udh"":false,""steerer_tube"":""1_1/8"",""wheel_size"":""700c""}","{""category"":""Gravel"",""material"":""Carbon"",""weight"":1200,""max_tire"":40,""sizes"":[{""size"":""55cm"",""weight_g"":1200}]}"
santa-cruz-tallboy-cc-carbon-trail,Frame,Santa Cruz Tallboy CC Carbon Trail,mtb,FALSE,"{""bottom_bracket_shell"":""BSA_Threaded"",""rear_axle"":""12x148mm_Boost"",""seatpost_diameter"":""30.9mm"",""brake_mount"":""Post_Mount"",""udh"":true,""steerer_tube"":""1_1/8"",""wheel_size"":""29""}","{""category"":""MTB"",""material"":""Carbon"",""weight"":2830,""max_tire"":63,""sizes"":[{""size"":""M"",""weight_g"":2830}]}"
whisky-spano,Handlebar,Whisky Spano,multi,TRUE,"{""clamp_diameter"":""31.8mm""}","{""material"":""Carbon"",""width"":""46cm"",""weight"":244,""type"":""Drop""}"
zipp-sl-80-race,Handlebar,Zipp SL-80 Race,multi,TRUE,"{""clamp_diameter"":""31.8mm""}","{""material"":""Carbon"",""width"":""42cm"",""weight"":250,""type"":""Drop""}"
yeti-sb130-turq-trail,Frame,Yeti SB130 TURQ Trail,mtb,FALSE,"{""bottom_bracket_shell"":""PF92_Press-Fit"",""rear_axle"":""12x148mm_Boost"",""seatpost_diameter"":""31.6mm"",""brake_mount"":""Post_Mount"",""udh"":false,""steerer_tube"":""1_1/8"",""wheel_size"":""29""}","{""category"":""MTB"",""material"":""Carbon"",""weight"":3260,""max_tire"":63,""sizes"":[{""size"":""M"",""weight_g"":3260}]}"
pivot-mach-4-sl-xc-carbon,Frame,Pivot Mach 4 SL XC Carbon,mtb,FALSE,"{""bottom_bracket_shell"":""Threaded"",""rear_axle"":""12x148mm_Boost"",""seatpost_diameter"":""31.6mm"",""brake_mount"":""Post_Mount"",""udh"":true,""steerer_tube"":""1_1/8"",""wheel_size"":""29""}","{""category"":""MTB"",""material"":""Carbon"",""weight"":1845,""max_tire"":63,""sizes"":[{""size"":""M"",""weight_g"":1845}]}"
pivot-trail-429-carbon-trail,Frame,Pivot Trail 429 Carbon Trail,mtb,FALSE,"{""bottom_bracket_shell"":""Threaded"",""rear_axle"":""12x157mm_Super_Boost_Plus"",""seatpost_diameter"":""31.6mm"",""brake_mount"":""Post_Mount"",""udh"":true,""steerer_tube"":""1_1/8"",""wheel_size"":""29""}","{""category"":""MTB"",""material"":""Carbon"",""weight"":2676,""max_tire"":66,""sizes"":[{""size"":""M"",""weight_g"":2676}]}"
ibis-ripmo-carbon-v1-enduro,Frame,Ibis Ripmo Carbon V1 Enduro,mtb,FALSE,"{""bottom_bracket_shell"":""73mm_Threaded"",""rear_axle"":""12x148mm_Boost"",""seatpost_diameter"":""30.9mm"",""brake_mount"":""Post_Mount"",""udh"":false,""steerer_tube"":""1_1/8"",""wheel_size"":""29""}","{""category"":""MTB"",""material"":""Carbon"",""weight"":2767,""max_tire"":66,""sizes"":[{""size"":""M"",""weight_g"":2767}]}"
ibis-ripmo-af-alloy-enduro,Frame,Ibis Ripmo AF Alloy Enduro,mtb,FALSE,"{""bottom_bracket_shell"":""73mm_Threaded"",""rear_axle"":""12x148mm_Boost"",""seatpost_diameter"":""30.9mm"",""brake_mount"":""Post_Mount"",""udh"":true,""steerer_tube"":""1_1/8"",""wheel_size"":""29""}","{""category"":""MTB"",""material"":""Alloy"",""weight"":3742,""max_tire"":66,""sizes"":[{""size"":""M"",""weight_g"":3742}]}"
evil-following-ls-xc-carbon,Frame,Evil Following LS XC Carbon,mtb,FALSE,"{""bottom_bracket_shell"":""Threaded"",""rear_axle"":""12x157mm_SuperBoost"",""seatpost_diameter"":""30.9mm"",""brake_mount"":""Post_Mount"",""udh"":true,""steerer_tube"":""1_1/8"",""wheel_size"":""29""}","{""category"":""MTB"",""material"":""Carbon"",""weight"":0,""max_tire"":66,""sizes"":[{""size"":""M"",""weight_g"":null}]}"
evil-offering-2026-carbon-trail,Frame,Evil Offering 2026 Carbon Trail,mtb,FALSE,"{""bottom_bracket_shell"":""Threaded"",""rear_axle"":""12x148mm_Boost"",""seatpost_diameter"":""30.9mm"",""brake_mount"":""Post_Mount"",""udh"":true,""steerer_tube"":""1_1/8"",""wheel_size"":""29""}","{""category"":""MTB"",""material"":""Carbon"",""weight"":0,""max_tire"":66,""sizes"":[{""size"":""M"",""weight_g"":null}]}"
transition-spur-xc-trail-carbon,Frame,Transition Spur XC/Trail Carbon,mtb,FALSE,"{""bottom_bracket_shell"":""73mm_Threaded"",""rear_axle"":""12x148mm_Boost"",""seatpost_diameter"":""30.9mm"",""brake_mount"":""Post_Mount"",""udh"":true,""steerer_tube"":""1_1/8"",""wheel_size"":""29""}","{""category"":""MTB"",""material"":""Carbon"",""weight"":2450,""max_tire"":61,""sizes"":[{""size"":""M"",""weight_g"":2450}]}"
campagnolo-super-record-13-wireless,Shifter,Campagnolo Super Record 13 Wireless,multi,TRUE,"{""protocol"":""Campagnolo_Wireless_13s"",""type"":""Drop Bar""}","{""speeds"":13,""electronic"":true,""weight"":355}"
enve-ses-aero-pro-one-piece,Handlebar,ENVE SES Aero Pro One-Piece,multi,TRUE,"{""clamp_diameter"":""Integrated"",""steerer_clamp"":""1_1/8""}","{""material"":""Carbon"",""width"":""42cm"",""stem_length"":""100mm"",""angle"":""-7 deg"",""weight"":355,""type"":""Drop"",""integrated"":true}"
enve-ses-ar-one-piece,Handlebar,ENVE SES AR One-Piece,multi,TRUE,"{""clamp_diameter"":""Integrated"",""steerer_clamp"":""1_1/8""}","{""material"":""Carbon"",""width"":""42cm"",""stem_length"":""100mm"",""angle"":""-7 deg"",""weight"":380,""type"":""Drop"",""integrated"":true}"
roval-rapide-cockpit,Handlebar,Roval Rapide Cockpit,multi,TRUE,"{""clamp_diameter"":""Integrated"",""steerer_clamp"":""1_1/8""}","{""material"":""Carbon"",""width"":""42cm"",""stem_length"":""100mm"",""angle"":""-6 deg"",""weight"":310,""type"":""Drop"",""integrated"":true}"
easton-ea70,Stem,Easton EA70,multi,TRUE,"{""clamp_diameter"":""31.8mm"",""steerer_clamp"":""1_1/8""}","{""material"":""Alloy"",""length"":""100mm"",""angle"":""+/-7 deg"",""weight"":132}"
pro-vibe,Stem,Pro Vibe,multi,TRUE,"{""clamp_diameter"":""31.8mm"",""steerer_clamp"":""1_1/8""}","{""material"":""Alloy"",""length"":""100mm"",""angle"":""6 deg"",""weight"":113}"
fsa-k-force-light,Stem,FSA K-Force Light,multi,TRUE,"{""clamp_diameter"":""31.8mm"",""steerer_clamp"":""1_1/8""}","{""material"":""Carbon"",""length"":""100mm"",""angle"":""-6 deg"",""weight"":121}"
ritchey-wcs-carbon-matrix,Stem,Ritchey WCS Carbon Matrix,multi,TRUE,"{""clamp_diameter"":""31.8mm"",""steerer_clamp"":""1_1/8""}","{""material"":""Carbon"",""length"":""100mm"",""angle"":""6 deg"",""weight"":138}"
sram-gx-eagle,Chain,SRAM GX Eagle,multi,TRUE,"{""speeds"":12,""compatibility"":""MTB""}","{""weight"":259,""color"":""Gray""}"
campagnolo-chorus-12,RearDerailleur,Campagnolo Chorus 12,multi,TRUE,"{""protocol"":""Campagnolo_12s_Mech"",""attachment"":""Standard_Mount""}","{""speeds"":12,""electronic"":false,""max_cog"":34,""clutch"":false,""weight"":220}"
sram-apex-12-mechanical,Shifter,SRAM Apex 12 Mechanical,multi,TRUE,"{""protocol"":""SRAM_Eagle_/_XPLR_Mech"",""type"":""Drop Bar""}","{""speeds"":12,""electronic"":false,""weight"":495}"
sram-xx1-eagle-axs-controller,Shifter,SRAM XX1 Eagle AXS Controller,multi,TRUE,"{""protocol"":""SRAM_AXS"",""type"":""Flat Bar""}","{""speeds"":12,""electronic"":true,""weight"":70}"
sram-gx-eagle-mechanical-trigger,Shifter,SRAM GX Eagle Mechanical Trigger,multi,TRUE,"{""protocol"":""SRAM_Eagle_Mech"",""type"":""Flat Bar""}","{""speeds"":12,""electronic"":false,""weight"":244}"
sram-nx-eagle-trigger,Shifter,SRAM NX Eagle Trigger,multi,TRUE,"{""protocol"":""SRAM_Eagle_Mech"",""type"":""Flat Bar""}","{""speeds"":12,""electronic"":false,""weight"":224}"
sram-sx-eagle-trigger,Shifter,SRAM SX Eagle Trigger,multi,TRUE,"{""protocol"":""SRAM_Eagle_Mech"",""type"":""Flat Bar""}","{""speeds"":12,""electronic"":false,""weight"":266}"
shimano-dura-ace-di2-st-r9270,Shifter,Shimano Dura-Ace Di2 ST-R9270,multi,TRUE,"{""protocol"":""Shimano_Di2_12s"",""type"":""Drop Bar""}","{""speeds"":12,""electronic"":true,""weight"":350}"
shimano-ultegra-di2-st-r8170,Shifter,Shimano Ultegra Di2 ST-R8170,multi,TRUE,"{""protocol"":""Shimano_Di2_12s"",""type"":""Drop Bar""}","{""speeds"":12,""electronic"":true,""weight"":391}"
shimano-105-di2-st-r7170,Shifter,Shimano 105 Di2 ST-R7170,multi,TRUE,"{""protocol"":""Shimano_Di2_12s"",""type"":""Drop Bar""}","{""speeds"":12,""electronic"":true,""weight"":423}"
shimano-ultegra-st-r8020,Shifter,Shimano Ultegra ST-R8020,multi,TRUE,"{""protocol"":""Shimano_Road_11s"",""type"":""Drop Bar""}","{""speeds"":11,""electronic"":false,""weight"":554}"
shimano-105-st-r7000,Shifter,Shimano 105 ST-R7000,multi,TRUE,"{""protocol"":""Shimano_Road_11s"",""type"":""Drop Bar""}","{""speeds"":11,""electronic"":false,""weight"":500}"
shimano-grx-di2-st-rx815,Shifter,Shimano GRX Di2 ST-RX815,multi,TRUE,"{""protocol"":""Shimano_Di2_11s"",""type"":""Drop Bar""}","{""speeds"":11,""electronic"":true,""weight"":410}"
shimano-xtr-sl-m9100,Shifter,Shimano XTR SL-M9100,multi,TRUE,"{""protocol"":""Shimano_MTB_12s"",""type"":""Flat Bar""}","{""speeds"":12,""electronic"":false,""weight"":240}"
shimano-xt-sl-m8100,Shifter,Shimano XT SL-M8100,multi,TRUE,"{""protocol"":""Shimano_MTB_12s"",""type"":""Flat Bar""}","{""speeds"":12,""electronic"":false,""weight"":260}"
shimano-deore-sl-m6100,Shifter,Shimano Deore SL-M6100,multi,TRUE,"{""protocol"":""Shimano_MTB_12s"",""type"":""Flat Bar""}","{""speeds"":12,""electronic"":false,""weight"":266}"
3ca8e381-4f06-413b-832c-7eebe37635bb,BottomBracket,Chris King ThreadFit 30 (BSA),multi,TRUE,"{""frame_shell"":""BSA_Threaded_68mm"",""crank_spindle"":""30mm""}","{""brand"":""Chris King"",""weight_g"":85,""note"":""For 30mm spindles in BSA shells""}"
campagnolo-ekar-gt,Crankset,Campagnolo Ekar GT,multi,TRUE,"{""spindle"":""Ultra-Torque"",""speeds"":13,""configuration"":""1x""}","{""lengths"":[170,172.5,175],""chainrings"":[""36t"",""38t"",""40t"",""42t"",""44t""],""weight"":850}"
shimano-slx-rd-m7100-sgs,RearDerailleur,Shimano SLX RD-M7100-SGS,multi,TRUE,"{""protocol"":""Shimano_MTB_12s"",""attachment"":""Standard_Mount""}","{""speeds"":12,""electronic"":false,""max_cog"":51,""clutch"":true,""weight"":316}"
shimano-deore-rd-m6100-sgs,RearDerailleur,Shimano Deore RD-M6100-SGS,multi,TRUE,"{""protocol"":""Shimano_MTB_12s"",""attachment"":""Standard_Mount""}","{""speeds"":12,""electronic"":false,""max_cog"":51,""clutch"":true,""weight"":319}"
campagnolo-super-record-wireless-13,RearDerailleur,Campagnolo Super Record Wireless 13,multi,TRUE,"{""protocol"":""Campagnolo_Wireless_13s"",""attachment"":""Standard_Mount""}","{""speeds"":13,""electronic"":true,""max_cog"":33,""clutch"":false,""weight"":295}"
campagnolo-ekar,RearDerailleur,Campagnolo Ekar,multi,TRUE,"{""protocol"":""Campagnolo_Ekar_13s"",""attachment"":""Standard_Mount""}","{""speeds"":13,""electronic"":false,""max_cog"":44,""clutch"":true,""weight"":275}"
